"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr10",43740797,43741207,411,"+","691496","H3f4",-0.189832606829189,0.120116414051579,0.431422389461203
"chr10",43743111,43750929,7819,"+","64702","Trim17",-0.48906063489616,0.122967588273828,0.436076029434766
"chr10",43758305,43771138,12834,"+","360534","Trim11",-0.333942308682599,0.221329375482788,0.56019868673597
"chr10",43942017,43950807,8791,"-","363611","Iba57",0.00446628267772239,0.740020331688096,0.903066170869211
"chr10",43962642,43970467,7826,"-","497913","Gjc2",0.0568417251158932,0.390403007474816,0.70756233669456
"chr10",43971524,43979794,8271,"-","303179","Guk1",0.296754066695512,0.100543356016777,0.397984596491258
"chr10",43988692,43991841,3150,"+","287356","Mrpl55",0.273879559264669,0.0300517380789912,0.233015912199888
"chr10",43994861,43997287,2427,"+","303180","C10h1orf35",0.234619931135496,0.266502426172285,0.607213224247503
"chr10",43998830,44014312,15483,"-","64310","Arf1",0.206728799475845,0.977883458870382,0.994562660820854
"chr10",44034183,44073325,39143,"-","303181","Wnt3a",0.334694978565742,0.210349717136042,0.549335319056591
"chr10",44094140,44121120,26981,"+","287357","Wnt9a",0.419017066462987,0.0145190952581438,0.1709449453182
"chr10",44159346,44162488,3143,"-","287358","Prss38",0.0707359544159123,0.76180424234178,0.91227117462493
"chr10",44192886,44234407,41522,"-","303183","Snap47",-0.527910630759408,0.0287318954248039,0.228089957832816
"chr10",44234656,44239882,5227,"+","287359","Jmjd4",-0.270865868162437,0.20218484604259,0.542187775913674
"chr10",44244813,44255223,10411,"-","100125361","Zfp867",-0.082465823785372,0.163839721856304,0.493960835121239
"chr10",44268923,44287649,18727,"-","287361","Zfp496",0.0317693799201609,0.25008318270508,0.589522841263821
"chr10",44328566,44352811,24246,"+","287362","Nlrp3",0.0291368542869959,0.650511648767525,0.863699963417295
"chr10",44358397,44359353,957,"-","405993","Or2b11",-0.190963864134016,0.353864929170132,0.67910442108074
"chr10",44374702,44375661,960,"-","287363","Or2aa1",-0.135574288644185,0.603110769392631,0.839045942994918
"chr10",44453929,44569118,115190,"+","116504","Mprip",-0.08188400884085,0.208000251310559,0.547374038952946
"chr10",44588621,44607749,19129,"-","303185","Flcn",-0.00678752033239207,0.281188849776603,0.621194726156675
"chr10",44618124,44641533,23410,"-","287367","Cops3",-0.344709810257177,0.0789614001818888,0.357592305543838
"chr10",44653031,44678554,25524,"+","287368","Nt5m",-0.212921420335655,0.140949315140803,0.461719558164603
"chr10",44750703,44765464,14762,"+","497914","Med9",-0.343075130844753,0.00273694678224812,0.0859230427235384
"chr10",44766453,44768158,1706,"-","64455","Rasd1",-0.262166501561698,0.71863922463952,0.89185343835719
"chr10",44775911,44842425,66515,"-","25511","Pemt",0.390704715938478,0.264387796407759,0.604527931544989
"chr10",44947909,45008231,60323,"+","303188","Rai1",0.590850585374098,0.137933455163556,0.457292931370935
"chr10",45007637,45029650,22014,"-","78968","Srebf1",0.372346412890569,0.00974082213863466,0.144354714698015
"chr10",45049280,45158032,108753,"-","360537","Tom1l2",0.441190685503544,0.00243379741245875,0.0808345247257966
"chr10",45159231,45199379,40149,"+","287371","Drc3",0.201068490798861,0.17588717496032,0.507701321403111
"chr10",45205658,45221008,15351,"-","303190","Atpaf2",0.424185340984713,0.221581907459316,0.560433200038933
"chr10",45344888,45366331,21444,"+","303193","Alkbh5",0.0447375103595422,0.677639101855433,0.8754046871114
"chr10",45379579,45394096,14518,"+","54265","Llgl1",0.238446835626507,0.175197817791837,0.506873129058613
"chr10",45394056,45407978,13923,"-","287375","Flii",0.23009484375185,0.181426557230022,0.512949274436259
"chr10",45457962,45465101,7140,"+","497918","Smcr8",-0.0228109753084541,0.667830667877986,0.871107372515592
"chr10",45469686,45497820,28135,"-","287379","Shmt1",0.09340160594793,0.981230721765402,0.995040424275854
"chr10",45504469,45536996,32528,"+","287380","Dhrs7b",-0.031101797587175,0.844004796300486,0.948237408937181
"chr10",45542753,45557570,14818,"-","303196","Tmem11",-0.340931684624217,0.106598612246099,0.408070252850764
"chr10",45580155,45590333,10179,"-","363614","Natd1",-0.0166332435552156,0.572581093484017,0.822954677794251
"chr10",45597396,45607992,10597,"-","103693340","LOC103693340",-0.291935322742704,0.259182288493356,0.598245774979723
"chr10",45608145,45629479,21335,"+","303200","Map2k3",-0.17019178746501,0.0276957406339913,0.224097739876987
"chr10",45696621,45743441,46821,"+","117052","Kcnj12",-0.214946145432489,0.0613570545027441,0.31907681329294
"chr10",45801860,45822985,21126,"+","103693341","Tnfrsf13b",-0.202018839495215,0.265513264815821,0.60575654120631
"chr10",45831226,45855325,24100,"-","303201","Usp22",-0.1839580715978,0.0183451132590612,0.187604808855807
"chr10",45892993,45902680,9688,"+","25375","Aldh3a1",0.0686003597064258,0.895683760767154,0.966978587514706
"chr10",45928320,45948868,20549,"-","65183","Aldh3a2",0.0399961369446739,0.917000174874359,0.972938427854737
"chr10",45991370,46033493,42124,"-","497921","Slc47a2",-0.300027806262275,0.140242576250725,0.460790362424665
"chr10",46035040,46069126,34087,"-","360539","Slc47a1",0.0114478161607447,0.0949308824319677,0.386426801671126
"chr10",46121146,46126691,5546,"-","24916","Rnf112",-0.0107766478369344,0.905041637679589,0.969933131626203
"chr10",46167217,46170156,2940,"+","287382","Mfap4",0.00734956314985758,0.223459742361525,0.562260826487433
"chr10",46170264,46175377,5114,"-","114509","Mapk7",0.009828598251614,0.317648254298637,0.651259522262504
"chr10",46186691,46194289,7599,"+","287383","B9d1",-0.254735189297211,0.314001814962888,0.647958538166614
"chr10",46197785,46259642,61858,"-","60443","Epn2",-0.117438140071998,0.716273585829828,0.891189473783591
"chr10",46332909,46352057,19149,"+","363616","Grap",-0.0343748663451995,0.813527159120783,0.934977133772021
"chr10",46352284,46398961,46678,"-","303205","Slc5a10",-0.113820734239243,0.517040966582835,0.792584029389441
"chr10",46411077,46445842,34766,"-","117272","Prpsap2",-0.176116423713469,0.450138383202311,0.751749507151574
"chr10",46451578,46530407,78830,"-","303206","Ulk2",-0.28696409061839,0.642529467257343,0.85951563640708
"chr10",46551532,46608745,57214,"-","360540","Akap10",-0.127286684537513,0.19063695068992,0.526205108346367
"chr10",46639008,46829576,190569,"+","303208","Specc1",-0.244934277273191,0.198310030588648,0.537483381380001
"chr10",46940397,46956772,16376,"+","29316","Adora2b",-0.306624499310873,0.0769324482371838,0.353856792379787
"chr10",46957523,46969614,12092,"-","287388","Zswim7",0.0480830706859975,0.182688885831353,0.514891654145535
"chr10",46969727,46997789,28063,"+","691506","Ttc19",-0.177684246257787,0.442756316512336,0.746792599247979
"chr10",46999536,47141032,141497,"-","54299","Ncor1",-0.121845129498854,0.90357670725749,0.969536507579408
"chr10",47142160,47199892,57733,"+","192263","Pigl",-0.130184249080608,0.0629417960998054,0.322317941957153
"chr10",47247629,47249335,1707,"+","192255","Ubb",0.0289036905494016,0.367220202590946,0.691005963611163
"chr10",47272942,47294263,21322,"+","29465","Trpv2",-0.321640312064326,0.0790059378591168,0.357639288278666
"chr10",47343446,47360517,17072,"+","303211","Mmgt2",0.0851767768479348,0.935938021883124,0.980196832789307
"chr10",47397285,47414166,16882,"-","303212","Zfp287",-0.455983232396563,0.249717984389994,0.589139831390655
"chr10",47450469,47461162,10694,"-","497923","Zfp286a",0.221468344430052,0.411736304872084,0.723444082060609
"chr10",47486321,47509004,22684,"+","303214","Trim16",-0.119595655706666,0.354659466533426,0.679507429726772
"chr10",47553898,47565203,11306,"+","687358","Tvp23b",-0.0962727880544908,0.913301421517307,0.972013405152935
"chr10",47729635,47763589,33955,"+","287392","Tekt3",-0.0265693566615323,0.885338134996071,0.963046853395289
"chr10",47795709,47825714,30006,"+","24660","Pmp22",-0.162656285586204,0.405830292163278,0.718867432763694
"chr10",48561473,48593970,32498,"-","303218","Hs3st3b1",0.151644597016063,0.686805552614022,0.879892732558521
"chr10",49094026,49180674,86649,"+","363618","Hs3st3a1",0.0159670504794892,0.582745520288154,0.829651164525208
"chr10",49632414,49655203,22790,"+","282826","Elac2",0.0939320394062318,0.402569215377552,0.716139503013506
"chr10",49836636,49927627,90992,"-","246297","Myocd",-0.458068057984847,0.0259435872347557,0.21792431576395
"chr10",50345592,50447879,102288,"-","287398","Map2k4",-0.130835368511882,0.0389277302751629,0.25887979893517
"chr10",50480740,50495696,14957,"+","303226","Zfp18",-0.409877719640613,0.114902144672876,0.42177762498977
"chr10",50903522,51191373,287852,"-","497926","Shisa6",0.29358428748551,0.794997283385349,0.927924323812279
"chr10",51613202,51628108,14907,"+","497929","Pirt",-0.0913721634811407,0.821782382028456,0.938587764159965
"chr10",51719778,51728792,9015,"+","287405","Tmem220",-0.171442098682784,0.941360595221046,0.981725120795873
"chr10",51732077,51744561,12485,"-","287406","Adprm",-0.332905280736804,0.0750137677656019,0.350111099713276
"chr10",51744656,51757239,12584,"+","497930","Sco1",0.0403835555205331,0.358304973374773,0.682144756058075
"chr10",51770177,51793992,23816,"+","24583","Myh3",0.0861317381116196,0.384522739733637,0.70402042983083
"chr10",51856738,51883236,26499,"+","691644","Myh2",0.00954209430319046,0.377378086934578,0.698253576175534
"chr10",51885913,51909699,23787,"+","287408","Myh1",-0.0126291665583609,0.324190081073472,0.656627069773276
"chr10",51923359,51946297,22939,"+","360543","Myh4",0.0659279977469564,0.537010974860447,0.804248077698327
"chr10",51963510,51993103,29594,"+","252942","Myh8",0.0913123705264084,0.468502673488377,0.76219457111082
"chr10",52229259,52383276,154018,"+","85246","Gas7",-0.069940892894916,0.114805725592315,0.421623301843555
"chr10",52388706,52396454,7749,"+","140936","Rcvrn",-0.0601779284560834,0.143936412217959,0.466855599576435
"chr10",52402748,52465908,63161,"-","60432","Glp2r",-0.311191268796116,0.00906750913623018,0.13905906491508
"chr10",52495262,52513338,18077,"+","287411","Dhrs7c",0.0411722586967665,0.207866616652502,0.547187529373442
"chr10",52549691,52610884,61194,"-","100147704","Usp43",-0.143861320556198,0.243040728437086,0.58138149698311
"chr10",52613761,52654922,41162,"-","303233","Cfap52",0.0403121252418397,0.736824439537677,0.90201084205448
"chr10",52655750,52894993,239244,"+","59074","Stx8",-0.063905646249151,0.136638224480509,0.456336096958685
"chr10",52903477,53084319,180843,"-","114523","Ntn1",-0.172558670413883,0.155075438047475,0.482232542535277
"chr10",53178944,53199374,20431,"+","497931","Pik3r5",-0.289705922915489,0.0188980968401709,0.189274046296416
"chr10",53221150,53254590,33441,"+","497932","Pik3r6",-0.0123815153481635,0.410822582673834,0.722492523861185
"chr10",53258794,53260887,2094,"+","287414","Mfsd6l",0.0532648993190137,0.560994849493042,0.817685611797176
"chr10",53289956,53300135,10180,"+","303234","Ccdc42",-0.0700258247604872,0.124010203334941,0.43709062155052
"chr10",53394389,53525167,130779,"+","79433","Myh10",0.0344178026462753,0.877776843096367,0.960824021911747
"chr10",53530323,53563170,32848,"-","170845","Ndel1",0.438622645118029,6.29577206539216e-05,0.0148350510140869
"chr10",53596751,53603300,6550,"+","363627","Rnf222",-0.211695014821665,0.337180623502966,0.667459180962578
"chr10",53610836,53613966,3131,"+","287417","Rpl26",-0.170787625395891,0.333623347261592,0.664529638318119
"chr10",53628758,53634308,5551,"-","303236","Odf4",0.146628188297793,0.665922723971649,0.870909165226096
"chr10",53650553,53662846,12294,"-","287418","Arhgef15",-0.30639958279514,0.0437445931262695,0.272906787242491
"chr10",53673507,53677501,3995,"+","497933","Slc25a35",-0.05022741473136,0.673777720173138,0.873689654636015
"chr10",53677467,53678838,1372,"-","287419","Rangrf",-0.42733887382727,0.0331487797198808,0.243865453047682
"chr10",53692071,53708402,16332,"-","287420","Pfas",-0.384767194047859,0.0156998365466459,0.176964570369016
"chr10",53714644,53735298,20655,"+","303238","Ctc1",-0.132620150379251,0.213604253357061,0.552695854843013
"chr10",53745173,53750830,5658,"+","114592","Aurkb",-0.149406466299211,0.108583392117666,0.411689747059159
"chr10",53760504,53762358,1855,"+","497934","Borcs6",-0.0038496880029685,0.934084202499108,0.979412281357603
"chr10",53772352,53774676,2325,"+","691750","Tmem107",-0.0797789548436598,0.627715583789226,0.850930429968454
"chr10",53793947,53797815,3869,"+","24803","Vamp2",-0.07479603940218,0.832137265921919,0.943186265332846
"chr10",53805535,53814431,8897,"+","287422","Per1",-0.0085505146428702,0.961242732971484,0.98883608083515
"chr10",53825574,53828097,2524,"+","287423","Hes7",-0.0779547472117823,0.00057247699812258,0.0397116352081969
"chr10",53831256,53854328,23073,"+","287424","Aloxe3",-0.31197326611582,0.106961919939303,0.409281324990484
"chr10",53863060,53874938,11879,"+","287425","Alox12b",-0.635704628740422,0.00276984260001593,0.0859230427235384
"chr10",53892496,53901812,9317,"-","266604","Alox15b",-0.248340364294044,0.599146350002743,0.837641501926948
"chr10",53959010,53974067,15058,"-","79222","Gucy2d",-0.51409726347298,0.221229026168887,0.56019868673597
"chr10",54022854,54044790,21937,"-","303240","Cntrob",-0.571777893161672,0.0985694281811561,0.393962389617845
"chr10",54045598,54047184,1587,"+","287427","Trappc1",-0.720490529430912,0.39736817047295,0.713363184544153
"chr10",54047830,54054173,6344,"+","58981","Kcnab3",-0.76695984782793,0.000246419368911874,0.024837078241135
"chr10",54061054,54061726,673,"+","497935","Rnf227",-0.33622500654302,0.516423985350354,0.792260981752927
"chr10",54116045,54117521,1477,"-","363629","Cyb5d1",-0.0803187531901285,0.905915251775161,0.969933131626203
"chr10",54117836,54118913,1078,"+","287429","Naa38",-0.50279801697432,0.000623991473898663,0.041058638982532
"chr10",54118752,54120447,1696,"-","497936","Tmem88",-0.392657869166839,0.0895151607437003,0.377515788016726
"chr10",54121848,54129800,7953,"-","363630","Kdm6b",-0.557453071125525,0.00718970137975557,0.127607481305915
"chr10",54274506,54280471,5966,"-","360546","Efnb3",-0.0228888206787332,0.236551873095407,0.575279638935093
"chr10",54282099,54298876,16778,"-","287432","Wrap53",0.0181151975705239,0.171697674553809,0.503532913654731
"chr10",54300096,54311525,11430,"+","24842","Tp53",-0.200627497282884,0.0637547927556566,0.323850096224926
"chr10",54318698,54324933,6236,"-","24214","Atp1b2",-0.125085884604129,0.592767665981909,0.835104612727361
"chr10",54332944,54336125,3182,"-","24775","Shbg",-0.0228886235223272,0.997614954752859,0.999563981269069
"chr10",54341123,54342875,1753,"+","360547","Sat2",-0.381433271867461,0.123438803699486,0.436556635667212
"chr10",54350895,54370964,20070,"+","287433","Fxr2",0.252362651828107,0.972872895088768,0.992715742123191
"chr10",54373602,54376591,2990,"+","363632","Sox15",-0.367725695670195,0.486787783258191,0.773497652642452
"chr10",54374725,54380301,5577,"-","303244","Mpdu1",-0.297153422749901,0.0492382420283292,0.287032548158085
"chr10",54381814,54383693,1880,"-","287435","Cd68",-0.32131632070182,0.251395703845214,0.591577177860862
"chr10",54384345,54389853,5509,"-","287436","Eif4a1",-1.0856709869144,0.774641235455378,0.918184978766599
"chr10",54390698,54399481,8784,"-","303245","Senp3",-0.0104739062718699,0.829574619277302,0.94206066164511
"chr10",54400059,54403042,2984,"-","287437","Tnfsf13",-0.56614053498041,0.660537101614116,0.868752261015025
"chr10",54403870,54413171,9302,"-","360548","Tnfsf12",-0.171178835406734,0.477183721873113,0.768012973814055
"chr10",54479753,54481521,1769,"-","691976","Slc35g3",-0.2736360243696,0.406485087420041,0.7192503383927
"chr10",54485563,54501492,15930,"+","287441","Zbtb4",-0.75126719070383,0.4040000590306,0.7175136513869
"chr10",54503867,54516383,12517,"-","24261","Chrnb1",-0.315518800698873,0.365625862674384,0.689344889063711
"chr10",54518610,54521932,3323,"-","170632","Fgf11",0.318736916058218,0.518970235960438,0.793440752376462
"chr10",54537170,54539019,1850,"-","497938","Spem2",0.228491625096348,0.702309966141422,0.885863634230901
"chr10",54541466,54542755,1290,"-","691981","Spem1",-0.130507409464526,0.855045864320185,0.95168913962176
"chr10",54544590,54557851,13262,"-","117096","Nlgn2",-0.442038747571524,0.134528188006334,0.452507256304428
"chr10",54559030,54560141,1112,"+","287442","Tmem256",0.0394055958743401,0.466673914098746,0.761500378077843
"chr10",54566883,54571399,4517,"+","360549","Plscr3",0.319197073164194,0.0164567971323686,0.180304598536343
"chr10",54572117,54578400,6284,"-","303247","Tnk1",0.0359637415455395,0.0221555202613925,0.204297095080857
"chr10",54599799,54601746,1948,"-","691982","Tmem95",0.192296768472669,0.0187846800028858,0.188659964692403
"chr10",54602575,54604738,2164,"-","363634","Kctd11",-0.389523522909508,0.0236844098597597,0.209882850315875
"chr10",54605323,54619472,14150,"-","287443","Acap1",-0.68088754519849,0.0180660535088974,0.186432100363133
